user_id,user_segment,region,ad_campaign,ad_intensity,click_behavior,purchase_decision,customer_satisfaction,campaign_date,session_duration_sec
USER_0392,Tech_Enthusiast,Asia_Pacific,Email_Campaign,Heavy_Exposure,Quick_View,Medium_Order,Neutral,2025-11-07,208
USER_0393,Student_Budget,North_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-11-11,444
USER_0394,Family_Oriented,North_America,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-10-30,58
USER_0395,Young_Professional,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Neutral,2025-10-31,12
USER_0396,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-08,105
USER_0397,Young_Professional,North_America,Email_Campaign,Medium_Exposure,No_Click,Small_Order,Very_Satisfied,2025-11-04,57
USER_0398,Young_Professional,Asia_Pacific,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-02,364
USER_0399,Senior_Conservative,Europe,Email_Campaign,Light_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-11-02,409
USER_0400,Senior_Conservative,Europe,Email_Campaign,Heavy_Exposure,Quick_View,Small_Order,Neutral,2025-11-09,454
USER_0401,Senior_Conservative,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-07,309
USER_0402,Senior_Conservative,Europe,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-11-02,393
USER_0403,Student_Budget,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-10-29,387
USER_0404,Family_Oriented,Europe,Video_Commercial,Light_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-10-27,349
USER_0405,Senior_Conservative,Asia_Pacific,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-16,526
USER_0406,Student_Budget,Asia_Pacific,Video_Commercial,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-12,113
USER_0407,Senior_Conservative,North_America,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-11-07,308
USER_0408,Tech_Enthusiast,Asia_Pacific,Email_Campaign,Light_Exposure,Quick_View,Small_Order,Neutral,2025-11-06,468
USER_0409,Family_Oriented,Asia_Pacific,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-05,123
USER_0410,Senior_Conservative,North_America,Social_Media_Promo,Medium_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-10-21,147
USER_0411,Family_Oriented,North_America,Email_Campaign,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-03,220
USER_0412,Tech_Enthusiast,North_America,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-01,122
USER_0413,Student_Budget,Latin_America,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-10-26,480
USER_0414,Tech_Enthusiast,Europe,Social_Media_Promo,Medium_Exposure,Shared_Content,No_Purchase,Somewhat_Unsatisfied,2025-11-18,73
USER_0415,Tech_Enthusiast,Europe,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-11-01,413
USER_0416,Senior_Conservative,North_America,Social_Media_Promo,Medium_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-22,193
USER_0417,Tech_Enthusiast,Asia_Pacific,Email_Campaign,Heavy_Exposure,Quick_View,No_Purchase,Neutral,2025-11-07,159
USER_0418,Senior_Conservative,North_America,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-08,528
USER_0419,Student_Budget,Latin_America,Email_Campaign,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-10-31,221
USER_0420,Young_Professional,Europe,Email_Campaign,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Unsatisfied,2025-10-22,318
USER_0421,Tech_Enthusiast,Asia_Pacific,Video_Commercial,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-07,579
USER_0422,Young_Professional,Europe,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-20,593
USER_0423,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-12,549
USER_0424,Family_Oriented,Europe,Social_Media_Promo,Light_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-10-26,385
USER_0425,Young_Professional,Europe,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-11-11,137
USER_0426,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-25,448
USER_0427,Young_Professional,Europe,Search_Engine_Ad,Medium_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-11-04,115
USER_0428,Family_Oriented,Europe,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-01,210
USER_0429,Student_Budget,Europe,Video_Commercial,Light_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-15,196
USER_0430,Senior_Conservative,North_America,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-24,279
USER_0431,Student_Budget,North_America,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-10-22,62
USER_0432,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,No_Click,Small_Order,Very_Satisfied,2025-11-11,194
USER_0433,Senior_Conservative,North_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-14,317
USER_0434,Senior_Conservative,North_America,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-09,285
USER_0435,Family_Oriented,North_America,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-23,118
USER_0436,Tech_Enthusiast,Europe,Video_Commercial,Heavy_Exposure,Detailed_Engagement,No_Purchase,Neutral,2025-10-21,281
USER_0437,Student_Budget,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-01,180
USER_0438,Young_Professional,North_America,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Large_Order,Somewhat_Satisfied,2025-10-29,480
USER_0439,Student_Budget,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-11-03,274
USER_0440,Family_Oriented,Europe,Video_Commercial,Heavy_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-11-08,241
USER_0441,Young_Professional,North_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-11,416
USER_0442,Tech_Enthusiast,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-31,148
USER_0443,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-26,37
USER_0444,Tech_Enthusiast,Latin_America,Video_Commercial,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-10-30,579
USER_0445,Senior_Conservative,Asia_Pacific,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-23,219
USER_0446,Tech_Enthusiast,Europe,Video_Commercial,Heavy_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-11-04,193
USER_0447,Student_Budget,North_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-09,82
USER_0448,Senior_Conservative,Asia_Pacific,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-11-04,172
USER_0449,Young_Professional,Europe,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-27,192
USER_0450,Young_Professional,Europe,Email_Campaign,Heavy_Exposure,Quick_View,Medium_Order,Very_Satisfied,2025-10-29,455
USER_0451,Student_Budget,North_America,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-26,79
USER_0452,Tech_Enthusiast,North_America,Email_Campaign,Medium_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-10-27,201
USER_0453,Tech_Enthusiast,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-11-06,320
USER_0454,Family_Oriented,North_America,Email_Campaign,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-31,39
USER_0455,Tech_Enthusiast,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Neutral,2025-10-22,466
USER_0456,Young_Professional,Asia_Pacific,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-28,561
USER_0457,Tech_Enthusiast,Europe,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-11-16,217
USER_0458,Family_Oriented,Asia_Pacific,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-13,172
USER_0459,Young_Professional,North_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Small_Order,Neutral,2025-11-16,69
USER_0460,Young_Professional,Latin_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-13,580
USER_0461,Senior_Conservative,Latin_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-31,584
USER_0462,Tech_Enthusiast,Europe,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Neutral,2025-11-11,326
USER_0463,Family_Oriented,Asia_Pacific,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-14,472
USER_0464,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-06,203
USER_0465,Student_Budget,North_America,Search_Engine_Ad,Medium_Exposure,Shared_Content,Small_Order,Very_Satisfied,2025-10-26,380
USER_0466,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Neutral,2025-11-12,581
USER_0467,Family_Oriented,Asia_Pacific,Email_Campaign,Light_Exposure,Shared_Content,Small_Order,Somewhat_Unsatisfied,2025-10-21,15
USER_0468,Family_Oriented,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,Quick_View,Small_Order,Neutral,2025-10-23,456
USER_0469,Family_Oriented,North_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-28,513
USER_0470,Tech_Enthusiast,Latin_America,Search_Engine_Ad,Heavy_Exposure,Quick_View,Large_Order,Very_Unsatisfied,2025-10-22,85
USER_0471,Senior_Conservative,Europe,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-04,265
USER_0472,Tech_Enthusiast,Asia_Pacific,Social_Media_Promo,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-05,323
USER_0473,Family_Oriented,Asia_Pacific,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-29,414
USER_0474,Tech_Enthusiast,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-23,340
USER_0475,Family_Oriented,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-04,313
USER_0476,Senior_Conservative,North_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-11,272
USER_0477,Young_Professional,Europe,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-02,385
USER_0478,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-27,409
USER_0479,Family_Oriented,Europe,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-30,470
USER_0480,Student_Budget,Asia_Pacific,Video_Commercial,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-28,233
USER_0481,Senior_Conservative,North_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-10-21,543
USER_0482,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-30,18
USER_0483,Student_Budget,North_America,Social_Media_Promo,Medium_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-07,598
USER_0484,Tech_Enthusiast,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-21,424
USER_0485,Family_Oriented,Europe,Email_Campaign,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-03,25
USER_0486,Young_Professional,Latin_America,Email_Campaign,Heavy_Exposure,Quick_View,Small_Order,Very_Unsatisfied,2025-11-01,234
USER_0487,Student_Budget,North_America,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-31,419
USER_0488,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Quick_View,Medium_Order,Very_Satisfied,2025-11-02,325
USER_0489,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,Quick_View,Medium_Order,Neutral,2025-10-26,370
USER_0490,Senior_Conservative,North_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-03,171
USER_0491,Young_Professional,Europe,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Neutral,2025-11-03,48
USER_0492,Student_Budget,Europe,Search_Engine_Ad,Light_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-21,536
USER_0493,Tech_Enthusiast,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-05,137
USER_0494,Tech_Enthusiast,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-10-26,105
USER_0495,Senior_Conservative,Europe,Video_Commercial,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-15,113
USER_0496,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,Shared_Content,Large_Order,Somewhat_Unsatisfied,2025-11-05,536
USER_0497,Young_Professional,Asia_Pacific,Video_Commercial,Medium_Exposure,Quick_View,No_Purchase,Neutral,2025-10-23,215
USER_0498,Young_Professional,North_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-11,260
USER_0499,Tech_Enthusiast,Asia_Pacific,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-23,81
USER_0500,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-24,537
USER_0501,Tech_Enthusiast,Europe,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-13,17
USER_0502,Family_Oriented,North_America,Email_Campaign,Light_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-10,252
USER_0503,Student_Budget,Asia_Pacific,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-29,52
USER_0504,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-30,449
USER_0505,Young_Professional,North_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-13,436
USER_0506,Family_Oriented,North_America,Email_Campaign,Medium_Exposure,No_Click,Medium_Order,Somewhat_Satisfied,2025-10-30,385
USER_0507,Young_Professional,Latin_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-11-14,55
USER_0508,Senior_Conservative,Latin_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Large_Order,Somewhat_Satisfied,2025-11-02,16
USER_0509,Student_Budget,Europe,Video_Commercial,Light_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-24,63
USER_0510,Student_Budget,North_America,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-30,102
USER_0511,Tech_Enthusiast,Europe,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-24,431
USER_0512,Student_Budget,Europe,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-03,390
USER_0513,Young_Professional,Asia_Pacific,Social_Media_Promo,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-10-28,269
USER_0514,Student_Budget,Europe,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-23,292
USER_0515,Student_Budget,North_America,Social_Media_Promo,Heavy_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-11-14,538
USER_0516,Student_Budget,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,No_Purchase,Neutral,2025-11-07,231
USER_0517,Family_Oriented,North_America,Social_Media_Promo,Medium_Exposure,Quick_View,Large_Order,Neutral,2025-11-13,591
USER_0518,Student_Budget,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,Shared_Content,No_Purchase,Neutral,2025-11-09,238
USER_0519,Senior_Conservative,Europe,Search_Engine_Ad,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-29,280
USER_0520,Student_Budget,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Neutral,2025-10-24,373
USER_0521,Young_Professional,Asia_Pacific,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-07,392
USER_0522,Student_Budget,Asia_Pacific,Email_Campaign,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-22,188
USER_0523,Student_Budget,Europe,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-09,260
USER_0524,Senior_Conservative,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-13,405
USER_0525,Family_Oriented,Europe,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-10-29,460
USER_0526,Young_Professional,Europe,Email_Campaign,Heavy_Exposure,Quick_View,Large_Order,Very_Unsatisfied,2025-11-04,235
USER_0527,Young_Professional,Europe,Email_Campaign,Light_Exposure,Shared_Content,Large_Order,Neutral,2025-10-25,315
USER_0528,Young_Professional,North_America,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-04,436
USER_0529,Young_Professional,Latin_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-10-26,164
USER_0530,Senior_Conservative,Europe,Email_Campaign,Medium_Exposure,No_Click,Medium_Order,Very_Unsatisfied,2025-10-24,527
USER_0531,Senior_Conservative,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Neutral,2025-11-17,379
USER_0532,Family_Oriented,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-24,23
USER_0533,Tech_Enthusiast,North_America,Search_Engine_Ad,Medium_Exposure,Shared_Content,Small_Order,Very_Satisfied,2025-11-01,85
USER_0534,Senior_Conservative,Europe,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-10-24,136
USER_0535,Family_Oriented,Europe,Search_Engine_Ad,Medium_Exposure,Shared_Content,Small_Order,Somewhat_Satisfied,2025-10-22,567
USER_0536,Young_Professional,Asia_Pacific,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-31,73
USER_0537,Senior_Conservative,Asia_Pacific,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-12,475
USER_0538,Young_Professional,Asia_Pacific,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-29,118
USER_0539,Family_Oriented,North_America,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-10-22,410
USER_0540,Senior_Conservative,North_America,Search_Engine_Ad,Medium_Exposure,Shared_Content,Small_Order,Somewhat_Unsatisfied,2025-11-08,177
USER_0541,Young_Professional,Europe,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Small_Order,Somewhat_Unsatisfied,2025-11-16,10
USER_0542,Young_Professional,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-10-31,34
USER_0543,Senior_Conservative,Latin_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-17,354
USER_0544,Student_Budget,Europe,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-20,283
USER_0545,Family_Oriented,Europe,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-11-15,218
USER_0546,Young_Professional,North_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-06,339
USER_0547,Young_Professional,North_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-14,518
USER_0548,Young_Professional,North_America,Search_Engine_Ad,Light_Exposure,Shared_Content,No_Purchase,Somewhat_Unsatisfied,2025-10-28,581
USER_0549,Young_Professional,Latin_America,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Neutral,2025-10-25,443
USER_0550,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-16,108
USER_0551,Family_Oriented,Europe,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-03,393
USER_0552,Tech_Enthusiast,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Small_Order,Very_Satisfied,2025-11-12,551
USER_0553,Family_Oriented,North_America,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Neutral,2025-11-09,282
USER_0554,Family_Oriented,Asia_Pacific,Video_Commercial,Heavy_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-21,135
USER_0555,Family_Oriented,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-13,198
USER_0556,Young_Professional,Latin_America,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-28,68
USER_0557,Tech_Enthusiast,Latin_America,Email_Campaign,Light_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-06,528
USER_0558,Senior_Conservative,Europe,Video_Commercial,Light_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-11-01,584
USER_0559,Senior_Conservative,Europe,Email_Campaign,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-20,125
USER_0560,Student_Budget,Asia_Pacific,Video_Commercial,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-10-28,507
USER_0561,Young_Professional,Latin_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-10,497
USER_0562,Family_Oriented,North_America,Social_Media_Promo,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-25,358
USER_0563,Student_Budget,Europe,Video_Commercial,Medium_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Satisfied,2025-10-28,395
USER_0564,Young_Professional,Europe,Email_Campaign,Medium_Exposure,Quick_View,Small_Order,Neutral,2025-11-03,315
USER_0565,Student_Budget,Europe,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-13,334
USER_0566,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,Medium_Order,Somewhat_Unsatisfied,2025-11-08,351
USER_0567,Tech_Enthusiast,Asia_Pacific,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-18,522
USER_0568,Young_Professional,Europe,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-11-15,591
USER_0569,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-11-02,238
USER_0570,Senior_Conservative,Asia_Pacific,Video_Commercial,Heavy_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-11-15,80
USER_0571,Student_Budget,Latin_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-11-08,483
USER_0572,Family_Oriented,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-11-13,74
USER_0573,Tech_Enthusiast,North_America,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-20,295
USER_0574,Family_Oriented,Latin_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-01,131
USER_0575,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-07,491
USER_0576,Tech_Enthusiast,North_America,Video_Commercial,Medium_Exposure,No_Click,Medium_Order,Neutral,2025-10-29,537
USER_0577,Young_Professional,Asia_Pacific,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-10-25,544
USER_0578,Tech_Enthusiast,Europe,Search_Engine_Ad,Heavy_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-31,11
USER_0579,Young_Professional,North_America,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-29,67
USER_0580,Young_Professional,North_America,Search_Engine_Ad,Light_Exposure,Quick_View,Large_Order,Very_Satisfied,2025-10-24,106
USER_0581,Young_Professional,North_America,Search_Engine_Ad,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-27,343
USER_0582,Student_Budget,Asia_Pacific,Email_Campaign,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-24,41
USER_0583,Senior_Conservative,Latin_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Large_Order,Somewhat_Satisfied,2025-10-24,235
USER_0584,Senior_Conservative,Europe,Social_Media_Promo,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-07,65
USER_0585,Student_Budget,Europe,Video_Commercial,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-15,123
USER_0586,Tech_Enthusiast,North_America,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-14,185
USER_0587,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-17,361
USER_0588,Student_Budget,North_America,Search_Engine_Ad,Heavy_Exposure,No_Click,Medium_Order,Neutral,2025-11-08,350
