region,time_of_day,weather_type,weather_intensity,special_event,road_conditions,order_density,traffic_flow,region_encoded,weather_encoded
suburban,21.746089451550255,sunny,1.4996800467460467,0,0.8468212671614497,0.41651700894533267,0.8572525645362551,1,0
rural,0.2917625154572834,sunny,1.8809030796253465,0,0.39245843829399946,0.13366014275621668,0.4758073566569843,2,0
urban,16.176478057411025,sunny,0.20067004893021864,0,0.8129552528628301,0.745697805361421,1.0,0,0
urban,1.2440591788734965,sunny,0.5627270545611838,0,0.8368972267105992,0.5303058539861903,0.8980769533765948,0,0
urban,13.172607961856542,sunny,0.1809222658547063,0,0.5240712648897519,0.7925407322991924,0.8639292025480447,0,0
rural,6.903185497048277,rainy,1.2262324862905412,0,0.16806456188634417,0.3343597535178216,0.2516129353875406,2,1
rural,7.362638388531389,sunny,0.7664660415073957,0,0.6553948637467195,0.45636475429608403,0.9732057373161835,2,0
urban,8.471004082856558,sunny,1.0087441994171233,0,0.756407242092444,1.0,1.0,0,0
suburban,14.911018777190643,sunny,0.21876187359537277,0,0.6694290016371549,0.41997067183926234,0.7659043298309691,1,0
rural,8.017199176050461,rainy,0.23793473103369459,0,0.7153320727282674,0.5982072031750202,0.8533119686785742,2,1
urban,17.584777214166728,sunny,0.0423829262133264,0,1.0,1.0,1.0,0,0
suburban,9.708657253772873,sunny,0.3887076054363202,0,0.5984566461700571,0.4472933881760226,0.7476019885767227,1,0
rural,1.6404768074390068,sunny,0.8204004052368135,0,0.3569640058593158,0.1,0.48957855557044666,2,0
urban,18.810236219618574,rainy,1.9514699742606403,0,0.2797437243279386,1.0,0.3131066961309996,0,1
suburban,6.858199790224944,sunny,1.0993949372336556,0,1.0,0.6625330309075195,0.8852001827197035,1,0
urban,10.386405110382302,rainy,0.5716312513167016,0,0.6070642972152145,0.6638324969536369,0.768173220263751,0,1
rural,16.450653197325636,snowy,3.0601665738643478,0,0.1,0.46923130191048756,0.1,2,2
rural,7.978947771569088,rainy,1.2702735904993083,0,0.29413945020316734,0.5740278828923469,0.17798014183505623,2,1
rural,1.358055747521175,rainy,2.6616228671122757,0,0.1,0.10353714170886388,0.1,2,1
urban,8.974105128307526,sunny,0.7499037362026554,0,0.8285710987925895,0.9913289188615273,1.0,0,0
rural,22.666765984663282,sunny,0.2996254782146343,0,0.42974191946031304,0.2228730583322519,0.7734259854239154,2,0
rural,15.401625535165397,snowy,0.05427318919853094,0,0.6128376480350946,0.24970903499619806,0.7465053715822919,2,2
urban,16.115499568012964,sunny,1.2949368975022342,1,0.49913243474121866,0.6954305029122088,0.9604147651391203,0,0
rural,15.174771687303355,sunny,0.12931514835088528,0,0.7253649370269923,0.27910820426291283,0.5509107720166728,2,0
urban,4.775811335026483,rainy,0.3606472922375769,0,0.5185374769011754,0.5592984108193229,0.6311278171249579,0,1
suburban,10.040012738454724,sunny,0.7602937030641939,0,0.7353524206500527,0.6850781142435733,0.8371536604637277,1,0
urban,18.022555160719637,sunny,0.8310689689508558,0,0.7044701109932731,0.983402581431954,1.0,0,0
urban,2.4329495412758195,sunny,0.9177497882472496,0,0.5026681944551779,0.6102690516748587,0.7832609000555715,0,0
urban,6.668466626153094,sunny,0.18182807499576956,0,0.8253754127058044,0.8247846281901825,1.0,0,0
suburban,6.631658603180487,rainy,0.4776123500007623,0,0.5469631646311482,0.39296794513481625,0.5086698738224883,1,1
urban,10.368454262268145,sunny,0.9602275388403696,0,0.5022941984268199,0.8686827495452839,0.958048942672358,0,0
suburban,23.52884978261244,sunny,3.500538206528463,0,1.0,0.4601672987118372,1.0,1,0
urban,1.6200611204117266,sunny,1.3005980199765297,0,0.795286033343425,0.35076103484169324,0.6215193126467584,0,0
urban,12.44882386513428,rainy,2.5588170408302258,0,0.1,0.8659849612104565,0.320293864323169,0,1
suburban,4.304752368293051,rainy,1.4363760038083515,0,0.5521281041978592,0.18830591158976362,0.3994136635710377,1,1
suburban,23.29623708983386,sunny,0.8957946413840687,0,1.0,0.3952225053860901,0.9577712020026777,1,0
urban,2.719284113459141,rainy,0.21322214307774273,1,0.6069634726139002,0.6687902082892399,1.0,0,1
suburban,9.68642405667819,sunny,1.098669245967685,0,0.7694794972869523,0.465283851758155,0.9749016557344247,1,0
rural,17.70923963603055,snowy,0.9765174049636921,0,0.1,0.6917772150551501,0.33364445059991954,2,2
suburban,16.909306272658686,sunny,0.9224827892971912,0,0.6705614498463977,0.6210166095365319,0.9377387646369131,1,0
urban,10.145487285454374,rainy,0.6729247746933954,0,0.45831005684000736,0.7355071539677702,0.751451961578522,0,1
urban,8.316580030865238,sunny,0.7521683720353625,0,0.7369654067243308,1.0,0.8973694198725101,0,0
rural,9.542697085268895,sunny,0.40713028442218224,1,0.766552095727402,0.22445391986071178,1.0,2,0
urban,6.342630315807343,sunny,0.7325383089290652,0,0.811965689765612,1.0,1.0,0,0
rural,4.927990528963195,rainy,0.22009309080150055,0,0.6815006040195416,0.1,0.723970884474619,2,1
suburban,11.59295274141336,sunny,1.6356504660217095,0,0.45785147467416704,0.6026087440960004,0.6112111335648913,1,0
rural,6.444810145622576,snowy,0.20552093908722244,0,0.40954610930817176,0.38437900258815755,0.849800956983128,2,2
suburban,6.899079957534003,sunny,0.08879437273439632,0,0.5907184761072654,0.5316087822108934,0.6733143310836651,1,0
rural,15.76214552338937,sunny,0.5731373395996819,0,0.6435518816153541,0.23294568385833167,0.8297931010802342,2,0
urban,23.244895960797415,sunny,1.0738438921378872,1,0.9101548580944226,0.7848602508058591,1.0,0,0
suburban,14.487292813425002,rainy,0.5757496857634068,0,0.2946872969003953,0.2846411887055448,0.4262184579343719,1,1
urban,1.8475072095591907,sunny,0.32400604817547657,0,0.62851699036586,0.622442003838225,0.9170148016863562,0,0
urban,1.8140067324976075,rainy,0.816832765791855,0,0.6455520699052534,0.6349615331028385,0.7880980061020977,0,1
suburban,22.834157300293583,snowy,0.4261817261473234,0,0.42693364202701584,0.5133499419061371,0.5124136692417727,1,2
rural,7.134978967376007,snowy,2.701089832665207,1,0.1,0.30266938287074435,0.3996300652338812,2,2
rural,2.2096076659794104,sunny,2.559351867525707,0,0.6720915914144192,0.1,0.8033346860790871,2,0
suburban,14.377070091609157,rainy,0.6979021072718166,0,0.5419860192833996,0.42519090171513374,0.5109759158890473,1,1
urban,14.967570678966386,rainy,0.39732432540845725,0,0.5351081936155547,0.8291658933189047,0.9431929397193128,0,1
urban,15.564115682848517,sunny,1.3361048487108291,0,0.8334130945456708,0.8289338905642984,0.836359642162754,0,0
suburban,6.417648668580991,rainy,0.03740382591535727,0,0.37976757074410566,0.4829776208028821,0.6268422910776739,1,1
urban,0.3626564211474008,sunny,0.6439171246687818,0,0.627337598322291,0.6635245536603956,0.897892667836234,0,0
urban,23.160368866907326,sunny,0.40996028771175075,0,0.7593145353388616,0.69737576246971,0.8275819144061971,0,0
urban,6.02143309658646,sunny,2.5324497441644933,0,0.8067390496012385,0.8610235005693997,1.0,0,0
urban,16.22463091326114,sunny,0.012075645280140084,0,0.9985905245507656,0.8474742104839892,1.0,0,0
urban,16.95911687708903,sunny,0.8047826218231986,0,0.6217950666268847,0.8377554732837911,0.8813372416436192,0,0
urban,14.640178009907657,sunny,1.3496291453419673,0,0.9958963523721746,0.7817959568914344,1.0,0,0
urban,7.509777461127557,rainy,0.6636233061595189,0,0.3691082428202102,1.0,0.6920825566304164,0,1
urban,6.506310090337578,sunny,0.08927178086526871,0,0.9657292823089287,0.8493195688489878,1.0,0,0
rural,14.344038784864875,sunny,3.592166260009256,0,0.8634934253396744,0.2031664136746441,0.9209944819870532,2,0
urban,20.786295206680595,sunny,0.7298328070248494,0,0.5173082840735554,0.8248305475735984,0.9334410989040858,0,0
urban,22.721609494161495,sunny,0.9524005241928168,0,0.7614078474503643,0.8752483377074219,1.0,0,0
suburban,2.541739305690183,rainy,0.26998595340795933,0,0.6087570468711738,0.24118914010756903,0.5469444098774704,1,1
urban,3.7158867023452764,sunny,0.6606762829884718,0,0.825116918735,0.7089272246931099,0.9952041924520652,0,0
rural,22.67367021079391,rainy,0.5606279108861615,0,0.48715730904748955,0.33820337057160105,0.49634847351629335,2,1
suburban,17.67684548003502,sunny,0.07784894456788227,0,0.6385507548676537,0.5657521662334654,0.6970044538392984,1,0
urban,21.191851795914552,rainy,0.11222888628088813,0,0.9401502506683038,0.8299671977337927,0.995433847702785,0,1
urban,4.863183219248236,sunny,1.816908181471525,0,0.6802558211088654,0.5593970845587284,0.7494919351460055,0,0
rural,14.102060906625645,sunny,0.2741999687679879,0,0.8652844648383532,0.3537179814541736,0.9312909522555911,2,0
rural,16.827350266019366,rainy,0.21686116625938234,0,0.5898713531133454,0.3944214840251814,0.7923562991705486,2,1
urban,16.322685250727343,sunny,0.7030186460483493,0,1.0,0.8195162047141819,0.8555922377711105,0,0
suburban,9.795640580800754,rainy,1.46424349774768,0,0.1250600248085973,0.6665252233944696,0.27430262343455475,1,1
urban,0.36947740059140344,rainy,0.06394831516097645,1,0.55798679920227,0.5821293115436504,0.939065182920008,0,1
rural,13.990225363302315,sunny,0.8599291123141335,0,1.0,0.3624817823053875,0.8624816070323272,2,0
urban,6.07443694031061,sunny,0.12693654972997867,0,0.6110107218209494,0.8804942573637348,0.9540701329243827,0,0
rural,10.806101907429369,sunny,0.03714236726975136,0,1.0,0.29026540311072674,0.8628508111153792,2,0
suburban,22.981944362011617,snowy,0.05418584447695962,0,0.8512751936804827,0.5778774307977782,0.8440602137494211,1,2
suburban,9.576847623418434,rainy,1.796756583281812,0,0.13004308370328976,0.44053270128378313,0.3548433798914023,1,1
suburban,20.15523855994624,sunny,0.12553202576137343,0,0.3373413055965682,0.45774315809787813,0.4417737524083619,1,0
urban,4.524974537982027,sunny,0.04620244783014457,0,0.6961363391456328,0.4687511309663687,0.9427670642999861,0,0
urban,16.139051952600692,sunny,0.5760753081965301,0,0.7203260107066849,0.8241409116370048,0.8809438484582267,0,0
urban,23.448166906534645,rainy,1.8578574260826592,0,0.3760863188360768,0.8325251675854345,0.4208096915822502,0,1
urban,2.445434420950483,sunny,0.3043649632159809,0,1.0,0.7179263158579229,0.962641560985366,0,0
suburban,0.1996786134526083,sunny,0.5476843323612204,1,0.5630025641712504,0.37911400043558835,1.0,1,0
urban,10.405987023182744,rainy,0.04074130252984888,0,0.8480139620386818,0.7715204443352567,0.839415607929554,0,1
urban,2.2230115932328127,sunny,0.5961629738751385,0,0.8530804312026699,0.4821820312665723,0.8870604188332333,0,0
rural,17.961224392229553,sunny,0.8618335144870424,0,0.914682540482089,0.6432850402519975,1.0,2,0
rural,21.949167932365413,snowy,0.8460817256006494,0,0.3766971196267842,0.4110753172414642,0.34368482111450616,2,2
rural,10.416503345010213,rainy,0.4041060702801168,0,0.19026864072361094,0.37551849738039433,0.41595197440292386,2,1
rural,6.209079411730583,sunny,0.3791151097355419,0,0.668915513494448,0.40844775248572873,0.775282677793675,2,0
urban,10.425679656158636,sunny,0.11274730754879739,0,0.46885848501661687,0.7788110468801758,0.7325202046022619,0,0
urban,17.362747628400022,sunny,0.4569662988092903,0,0.6594788454163851,1.0,0.8822323610446391,0,0
suburban,0.21729987792890348,sunny,0.10479919419815874,0,0.8960008472267788,0.22630986477682008,0.7913070320161136,1,0
suburban,14.146895747632733,rainy,1.4549841844393696,0,0.3245349118431836,0.4944103533386405,0.4520983670156089,1,1
urban,14.719000437297098,sunny,3.389495054219591,0,0.9296181732794865,0.7921409204031181,0.9752177677449155,0,0
rural,15.304517925502452,rainy,3.5090428712019044,1,0.1,0.32066776285391163,0.24223437406308718,2,1
urban,5.808529919541053,snowy,2.0030073013188274,0,0.1,0.7870702542964493,0.1757438377592337,0,2
urban,17.13726536107504,sunny,0.918273068755283,0,0.19583059868545305,1.0,0.6531400134268359,0,0
suburban,2.1933956719626337,sunny,1.206862633342097,0,0.729761752335918,0.2223305947027856,0.9512384199173163,1,0
suburban,4.7824880752032195,sunny,0.33576061363750065,0,0.6572147067297669,0.39416190135514906,0.7153386403319003,1,0
suburban,21.059281119707567,snowy,0.9963366608537274,0,0.1,0.5076518062243711,0.2619370089893498,1,2
urban,17.72935561743759,rainy,0.6081620289523006,0,0.17742594138403417,1.0,0.4751325765859704,0,1
rural,0.32989329627228603,sunny,0.6578135117557793,1,0.5530513573054581,0.1,1.0,2,0
urban,5.961030248875205,rainy,1.4178946745737333,1,0.23573330065492476,0.6668086889608914,0.6766265405694847,0,1
urban,5.145755591835949,sunny,0.33117200553116594,0,0.833175564741278,0.9307964192549344,0.9871381781663515,0,0
rural,6.499351872887342,snowy,0.38278370448899895,0,0.5463343640690965,0.3554638708131807,0.6326959948151292,2,2
rural,5.941434486717274,sunny,2.585502416627013,0,1.0,0.13760821574300325,0.9425767531898792,2,0
rural,1.5006310978282977,sunny,0.05786674154582667,0,0.4928791887909211,0.1763142300709657,0.6320929611400661,2,0
rural,11.014572398323688,rainy,0.6648207848239704,0,0.6767655429642956,0.3922481170233109,0.88982187321118,2,1
suburban,17.585603394867963,sunny,2.43956012709857,0,0.7094597486257456,0.812437612230093,0.9408912405247492,1,0
suburban,14.561561393218474,sunny,0.9425397625891,1,0.8389338248237169,0.6598110895751759,1.0,1,0
urban,16.148920046353915,sunny,0.7905551223959676,0,0.6126970273468912,0.8216719642122884,0.9721043859928837,0,0
urban,1.9475802848697397,sunny,0.2873410362503778,0,0.914336074778118,0.45831764720508095,0.8995849920469677,0,0
urban,22.835777044242892,sunny,0.42049066207859354,0,0.7590449516690485,0.8365169001048322,0.8958759520970228,0,0
urban,20.123804012232597,snowy,1.9108701925534537,1,0.1,0.824489730171273,0.6383692733973464,0,2
suburban,19.322167643895906,sunny,0.8192051557654433,0,0.6975951942173624,0.4396703151221845,0.8619490453443275,1,0
urban,19.75161132100242,sunny,0.7230749700078632,0,0.6520888282125801,0.8573558836877425,0.860783691578702,0,0
urban,22.385052195186272,rainy,0.1048936397058432,0,0.7663675782158058,0.6332334733809138,0.8921722319544935,0,1
urban,13.062095186728744,sunny,0.01615799662294176,0,0.4640446501250982,0.899056682744279,0.9789553626992826,0,0
suburban,4.8067684288230215,sunny,3.315529595780795,0,0.694129659576861,0.2121878296394547,0.9483029866295486,1,0
urban,14.802806588460989,rainy,0.4731865570492681,0,0.6371054834150857,0.7015053874882968,0.8560934302376118,0,1
rural,17.829155848030535,rainy,0.9243558227107893,0,0.42929791462536976,0.5886175227692524,0.7497092267767939,2,1
urban,17.71001744049661,rainy,0.08307195382984446,0,0.9444666627288458,1.0,0.9982348532049238,0,1
urban,12.514776580005122,rainy,1.1492140928944559,0,0.5100403269458738,0.816392406359343,0.6892792593131905,0,1
suburban,1.6430092640058733,sunny,2.696616446896824,0,0.6985038406518507,0.22573408342276216,0.8809737121456962,1,0
rural,8.906710522323067,snowy,0.857232637591916,0,0.3147215007035766,0.5493910708808112,0.42962606073009113,2,2
urban,22.098398603120575,sunny,0.1348068598304307,0,0.7591331102963998,0.6866957652622538,0.8611029624927351,0,0
suburban,14.026773834178226,rainy,0.8716078660550046,1,0.5191775610168634,0.477532009837013,1.0,1,1
suburban,12.919966638137122,sunny,1.4539190822571562,0,0.33486840086707836,0.607502121451091,0.6186881112034646,1,0
urban,6.452484345172644,snowy,0.5215774456268805,0,0.3789060180326903,0.7995737062356124,0.5530060266928126,0,2
rural,8.842774077997895,rainy,2.118912348977063,0,0.1,0.6859414254759454,0.374798115211322,2,1
suburban,21.488306139676062,rainy,1.0460661964280917,0,0.6418363305634698,0.6455401337726192,0.7608596555695991,1,1
suburban,15.995113140644058,sunny,2.2951023416293834,0,0.6878300959994144,0.4411981480963033,0.8507035072270337,1,0
rural,18.89728864205599,sunny,0.97685133874033,0,0.6613318100640754,0.5813426746944637,0.8343644509693864,2,0
rural,10.904290153623723,rainy,0.14074359184092333,0,0.8371363888543699,0.5171192861062495,0.8179891724449398,2,1
suburban,15.12593326694779,rainy,0.37061698567449464,0,0.6732798637876265,0.6444343411979945,0.8167137381204551,1,1
rural,5.961206609836981,sunny,0.2253897574630221,0,0.47427309712415855,0.13275954741876472,0.7875177988154478,2,0
suburban,16.93105992680367,snowy,2.394990969259302,0,0.1,0.5387148316060907,0.14647286824417433,1,2
suburban,10.262432008880095,rainy,1.4287846935734476,0,0.20433119728268867,0.5000559992339696,0.5626882666932733,1,1
suburban,10.621092355553895,sunny,1.1282420533593478,0,0.35109342227878915,0.5826453110858762,0.6254367636732554,1,0
suburban,15.58373578984516,rainy,0.3580563542633727,0,0.4545278470735472,0.42550212325149445,0.6358824295193657,1,1
urban,22.47073491525424,sunny,0.20339579323191284,1,0.6632919355967068,0.7160391627959328,1.0,0,0
rural,1.5361523186069022,sunny,1.4124374859492197,0,0.6770098137016314,0.1,0.5922897711644193,2,0
rural,19.793837696328183,sunny,0.642754388673347,0,0.4035537152645382,0.2428071453801567,0.6189552564188967,2,0
urban,7.017194649892635,sunny,0.2559115459033342,0,0.930333116609495,1.0,1.0,0,0
rural,10.654066908153068,rainy,0.9587337743884371,1,0.39195925590518105,0.18187988268511196,0.7720239302851215,2,1
urban,0.5259198906002149,sunny,0.04116981764792729,0,0.7075106153321126,0.5377386100040681,1.0,0,0
urban,7.225105868023513,rainy,0.3947778025434058,0,0.6616949869049457,0.921098760949856,0.9084988095106098,0,1
suburban,12.063149823123132,rainy,0.6321593204234969,0,0.35273695309221664,0.6007117823412373,0.70989013222252,1,1
urban,1.3482258563385363,rainy,0.1601198497211068,1,0.7432352397102071,0.727103009943114,1.0,0,1
rural,11.786297505195964,sunny,4.176931547230534,0,0.6265850707963634,0.26729265691362136,0.8986273854378912,2,0
rural,22.250655092602255,rainy,0.23458040929594245,0,0.45030876908177886,0.2702050635186777,0.8541138733879332,2,1
suburban,2.5294372345873253,sunny,0.1396680463332854,0,0.8146894986710798,0.3453221902282897,0.8825809696345138,1,0
urban,18.346577473812104,sunny,0.22757193450381827,0,0.9983347717603615,1.0,1.0,0,0
urban,9.832105281023823,sunny,1.4656022491982919,0,0.8449658746971663,0.8408610747563918,0.9353641700280673,0,0
suburban,15.724169148584114,sunny,0.5542650325196402,0,0.8845955130280861,0.43024580575248855,0.9111053772574973,1,0
rural,6.2456783516455046,rainy,0.8333658886675275,0,0.3458641120872819,0.13811774280135594,0.4587575934668786,2,1
suburban,3.827814300992599,sunny,0.021232989903297278,0,0.38047605416630864,0.1884873737336512,0.678579147225056,1,0
urban,3.8511027425094344,rainy,0.03503803368193405,0,0.987516094315388,0.6073219450312465,1.0,0,1
suburban,1.6918066954354716,sunny,0.5902757497939404,0,1.0,0.23446724767992055,0.8710386659295701,1,0
suburban,4.4555209176298325,sunny,1.6963869815555794,0,1.0,0.31949677059907583,0.83222918705951,1,0
suburban,15.941265239735237,snowy,2.164902517156557,0,0.1,0.4447075983763766,0.18054560220802446,1,2
urban,21.160574684244192,rainy,0.09069805637095328,0,0.4418637153429451,0.6941853568705589,0.9523602176722207,0,1
suburban,19.539016454187884,sunny,0.7729766321930504,0,0.48686346043608664,0.3822968368546929,0.811427295773618,1,0
suburban,16.44322343698762,sunny,2.444490723639544,0,0.3632534864771902,0.6562354509373229,0.7956424248356927,1,0
rural,2.650364721866464,sunny,0.4909784785030483,0,0.6785242763179908,0.1888987749183643,0.8310360353849807,2,0
urban,6.940498711102796,sunny,1.7694061649017576,0,1.0,0.9730517951827959,1.0,0,0
suburban,7.4353650077392555,rainy,0.1435189938218563,0,0.6286117754789945,0.8539950900755103,0.8281129238415477,1,1
rural,5.9989667135429094,rainy,2.739455572571274,0,0.1,0.2570008591385161,0.1,2,1
urban,12.360135833033354,sunny,1.3920038996839228,0,0.9751193928608417,0.9323340922489939,1.0,0,0
rural,12.853291557112142,snowy,2.8359016316428005,0,0.1,0.2966931998638232,0.1,2,2
suburban,8.565263404106645,sunny,1.1289186219185965,0,1.0,0.8220841770290352,1.0,1,0
urban,8.490939809674465,sunny,0.4516199407153104,0,1.0,1.0,1.0,0,0
urban,19.885334349745953,sunny,2.7835473092118788,1,0.6737777322639035,0.5053095780715986,1.0,0,0
suburban,18.943028359672454,rainy,0.3223656902879484,0,0.48778344010977287,0.9604735012294854,1.0,1,1
urban,7.3870999603378955,sunny,0.4037254053615224,1,0.8394476092780625,1.0,1.0,0,0
suburban,21.930922652958223,sunny,1.206671168310167,0,0.6304950114962283,0.532982306086851,0.8274455421495818,1,0
urban,22.867560408060143,sunny,1.4495166268767568,1,0.46868895658653265,0.793822393772944,1.0,0,0
suburban,7.84182100872098,sunny,2.650774482005805,0,0.956247730704596,0.8163427820386131,0.9137326150013407,1,0
urban,8.506198771033317,rainy,0.22916465314160706,0,0.8745400815129338,1.0,1.0,0,1
rural,12.135219682127012,sunny,1.5994778549907307,0,0.7311023207527121,0.3616579352307271,0.8646502129114257,2,0
rural,22.586899500808165,sunny,1.3414971234034583,0,0.4474270492543644,0.16929016556008675,0.7855962705578499,2,0
rural,21.031666395415478,rainy,0.06592033540715676,1,0.43431864913437573,0.3186068432470547,0.8882032518246251,2,1
suburban,2.461631102006155,snowy,0.48975442434028477,0,0.47656864551368816,0.35615734705711044,0.6094363567021674,1,2
urban,9.42553783851399,snowy,0.3323523748026486,0,0.43384960569766917,0.7801330866177097,0.7450448688032704,0,2
suburban,13.280908553994525,sunny,0.3631104997105856,1,0.6317814135716783,0.5370867792471025,1.0,1,0
urban,12.07517934123696,sunny,4.0714220746786385,0,0.9043926310120006,0.700866560776575,0.8265555457800567,0,0
urban,4.652713630485424,sunny,1.029396199839801,0,0.8466358634845115,0.5034173229104035,0.900763180136148,0,0
urban,20.611602508035713,sunny,1.264700490305277,0,0.9756285360995225,0.8236717121026393,0.8947065369282261,0,0
urban,16.246578791924097,snowy,3.755773272227464,1,0.1,0.8678549654621052,0.28503524231283073,0,2
suburban,20.109800996443287,sunny,0.4735327010328741,0,0.6313616862626575,0.31251343444982893,0.5334337923881597,1,0
suburban,20.61034270438733,sunny,1.6186813438862042,0,0.8517963390920225,0.5522020635110767,0.7212204712610732,1,0
urban,17.960540487977752,sunny,0.5700997387791121,0,0.7896156682025783,1.0,1.0,0,0
urban,10.541054429993217,sunny,2.0366401070834077,0,1.0,0.7807193912692588,0.9795319718612994,0,0
rural,14.653122120370188,rainy,0.19925314004922975,0,0.7243313991660449,0.16604820764349626,0.6009105865863968,2,1
urban,3.8487697468738356,sunny,2.9504946419583877,1,1.0,0.5148382759813291,1.0,0,0
urban,16.167490019397786,sunny,0.2468878650835111,1,0.8080035603446281,0.8966125325530312,1.0,0,0
urban,4.302078137742738,sunny,0.3948523832916688,0,0.912433489517732,0.6032863373980213,1.0,0,0
suburban,16.654790172243764,sunny,1.411375208901592,0,0.6352970106431085,0.46172215982904413,0.7760112449738735,1,0
suburban,5.510355858095248,sunny,0.500471317699037,0,0.7028574423767978,0.48835116473689655,1.0,1,0
urban,2.8212312036052793,rainy,0.9370328110715549,0,0.6010790374464285,0.64892118246643,0.5872500214482098,0,1
urban,3.9668277634309783,sunny,0.5880189938133619,0,1.0,0.6440494496163338,1.0,0,0
suburban,0.04781124525768643,rainy,1.3562305877172878,1,0.43897821354696426,0.2924972999603199,0.6859577538534328,1,1
suburban,17.249750828484725,snowy,0.25919990441900526,0,0.5537656934035735,0.9092959110896669,0.6770040303132537,1,2
urban,17.5776251774011,snowy,0.060236308658930524,0,0.945348851576203,1.0,1.0,0,2
rural,12.358400397918228,snowy,0.3565740882720736,0,0.1,0.3413372029130396,0.5025625993650135,2,2
urban,3.8727072253292087,sunny,0.6430410538271562,0,0.41555309969862525,0.605461178291007,0.6427274119428291,0,0
urban,2.005304100256554,sunny,0.18394693964449016,0,0.8363268447336778,0.6657321095119539,0.8420284430335858,0,0
rural,0.4590951944948882,sunny,0.4381907319593558,0,0.7028216712506249,0.13142674218011832,0.7180869268457862,2,0
urban,3.977956247165297,rainy,0.5107973213224561,0,0.6678635338280963,0.7060800071805947,0.8117847329457238,0,1
suburban,21.38053283959552,snowy,0.05910461153638691,1,0.6833291987181949,0.5899561376738308,0.8914312701942096,1,2
urban,5.7968842008403625,rainy,0.8754061349555619,0,0.551567298434106,0.6981746098582272,0.7603102205923785,0,1
urban,8.502511853213175,sunny,2.157130065038925,0,0.5371194358013618,0.9914036829258295,0.8628190818167958,0,0
rural,2.5282916275519964,snowy,0.16457152044913623,0,0.73181145699137,0.1,0.5566355302669033,2,2
urban,5.336671313956087,sunny,0.9108257257642822,0,0.8988829056415168,0.8976138690066922,1.0,0,0
rural,12.461389698724922,sunny,1.092846557221972,0,0.9441101207862465,0.14236910032287542,0.8179929804695156,2,0
urban,14.586064394295661,sunny,0.5435807301359346,0,1.0,0.8394757389107994,1.0,0,0
urban,5.8884555399890655,sunny,1.2076381380094312,1,0.7488196887004772,0.8362543091092962,1.0,0,0
urban,1.385571821402813,sunny,0.5288734156216517,0,0.7547822173694357,0.7162648058686193,0.9166408784135556,0,0
suburban,9.384788859057569,sunny,0.702465033184062,0,0.3953655071652304,0.5180338690663887,0.6982833690879933,1,0
urban,5.620880902232019,sunny,0.007380211441347014,0,0.5937177197723149,0.66567906094161,0.8854620822470227,0,0
rural,5.2692941575152465,rainy,1.1767471883030112,0,0.3083594287077741,0.2040645039351877,0.3078605591221307,2,1
urban,23.036707265122928,rainy,1.0827665352018028,0,0.5852339498947302,0.6818004478102175,0.5368231483859468,0,1
rural,14.791211662217378,rainy,0.03915762756261736,0,0.5660524869132889,0.24620560336668595,0.7534420625282623,2,1
urban,13.365082636130301,sunny,0.4592617027101013,0,0.8592680039497664,0.7817098432576074,0.9637713704127457,0,0
rural,9.978602484559726,rainy,3.864750220070523,0,0.1,0.18345584737789428,0.1,2,1
suburban,10.294664002323461,snowy,0.5459979179561858,0,0.39156741799895467,0.6470661990652289,0.7504852269433742,1,2
suburban,12.981720092113939,sunny,0.6970455797169077,0,0.7497787938266512,0.36747186280475586,0.7987654155985131,1,0
rural,16.714315368866572,sunny,2.4071698891524833,0,0.6217687255494314,0.43461034238624807,0.7805939854898261,2,0
suburban,16.851506308363906,sunny,1.2632341661615545,0,0.6141925503814668,0.618516303143934,0.7712669599506737,1,0
suburban,4.12065378493079,sunny,0.8724416383427991,1,0.35904281884197703,0.38983025496890356,1.0,1,0
urban,12.002706049839048,rainy,1.598521124696778,0,0.17085282112538863,0.730623339250325,0.40280669655390605,0,1
urban,9.886994280818447,rainy,1.9977971619660015,0,0.1,0.8342450879176901,0.38079160716116245,0,1
rural,20.89264719046522,sunny,0.6104398508926483,0,0.596803802130184,0.1722628866449382,0.6324875031448675,2,0
suburban,15.154054109241034,rainy,0.6445634470898363,0,0.5900055783910572,0.5910907035033749,0.6386350560304495,1,1
suburban,12.780097593983562,rainy,0.48784331136380454,0,0.6853733971489606,0.4926015218463731,0.8035748930552822,1,1
urban,2.769471412294017,snowy,3.402382283935487,0,0.1,0.5590679785413315,0.1,0,2
urban,14.535309343761874,sunny,1.1945713180879818,0,0.8990830380898949,0.6776255153343731,0.8722990572170004,0,0
urban,2.812893736325602,snowy,0.08689109281468552,0,0.7716668387587302,0.3522493881370983,0.9276187401551346,0,2
suburban,8.09295781357805,sunny,1.9874796762325901,0,0.6409887620388716,0.6961459142964245,0.6953942222644509,1,0
urban,3.428207155543965,sunny,0.6550038568828441,0,0.607428742857124,0.7112798195612906,0.934783918337612,0,0
urban,16.609767528584854,sunny,0.07123170411325996,0,0.7625644473533693,0.7597166571525197,0.8064195724872839,0,0
urban,4.9500507320676626,sunny,0.7978795716699965,0,0.8147534219803801,0.5830671142884952,1.0,0,0
urban,9.404624956512624,rainy,0.5398499144592432,0,0.8176138870685267,0.8655554358288453,0.7242822299936532,0,1
suburban,21.496194662850687,sunny,2.1016822824396177,0,0.9382346089880191,0.6805668878116266,1.0,1,0
